flood_id,timestamp,street,district,lat,lng,depth_cm,duration_min,flood_level,traffic_impact,rainfall_trigger_mm,source,verified,severity_score,hour_timestamp
FLD00569,2023-02-20T20:35:57.000Z,Hoa Binh,Tan Phu,10.803727,106.622227,40.4,120,severe,blocked,67.1,IoT_sensor,true,64.28,2023-02-20T20:00:00.000Z
FLD00850,2023-02-21T06:43:50.000Z,Thoai Ngoc Hau,Tan Phu,10.786613,106.626662,5.0,60,light,clear,11.0,user_report,true,21.5,2023-02-21T06:00:00.000Z
FLD02101,2023-02-21T18:53:57.000Z,Huynh Tan Phat,Quan 7,10.729222,106.720587,11.9,120,light,clear,12.3,monitoring_station,true,44.33,2023-02-21T18:00:00.000Z
FLD01355,2023-02-22T08:34:14.000Z,Nguyen Anh Thu,Quan 12,10.878532,106.645911,9.0,30,light,clear,11.1,IoT_sensor,true,15.3,2023-02-22T08:00:00.000Z
FLD00299,2023-02-22T19:27:53.000Z,To Ky,Quan 12,10.868295,106.631025,11.0,30,light,clear,13.6,user_report,true,16.7,2023-02-22T19:00:00.000Z
FLD02047,2023-02-22T20:10:04.000Z,Nguyen Van Qua,Quan 12,10.85482,106.662674,6.7,180,light,clear,11.2,user_report,true,58.69,2023-02-22T20:00:00.000Z
FLD00841,2023-02-23T07:45:53.000Z,Tan Ky Tan Quy,Binh Tan,10.7903,106.600803,28.1,90,moderate,slow,69.1,traffic_camera,true,46.67,2023-02-23T07:00:00.000Z
FLD01889,2023-02-24T12:55:23.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.808054,106.71069,11.8,60,light,clear,25.4,IoT_sensor,true,26.259999999999998,2023-02-24T12:00:00.000Z
FLD01932,2023-02-24T22:21:16.000Z,Thoai Ngoc Hau,Tan Phu,10.78811,106.626517,50.2,60,severe,blocked,42.6,user_report,true,53.14,2023-02-24T22:00:00.000Z
FLD00257,2023-02-26T11:12:46.000Z,CMT8,Quan 3,10.781039,106.679223,14.7,90,light,clear,36.6,monitoring_station,true,37.29,2023-02-26T11:00:00.000Z
FLD01371,2023-02-26T18:34:25.000Z,Linh Dong,Thu Duc,10.86602,106.766701,15.9,90,moderate,slow,38.3,IoT_sensor,true,38.129999999999995,2023-02-26T18:00:00.000Z
FLD00936,2023-02-27T03:47:31.000Z,Phan Huy Ich,Go Vap,10.83066,106.671436,11.4,90,light,clear,15.8,traffic_camera,true,34.98,2023-02-27T03:00:00.000Z
FLD02370,2023-02-27T07:04:15.000Z,Nguyen Huu Canh,Binh Thanh,10.78928,106.720633,51.8,180,severe,blocked,86.4,monitoring_station,true,90.25999999999999,2023-02-27T07:00:00.000Z
FLD01595,2023-02-27T13:12:01.000Z,Le Dinh Can,Binh Tan,10.765136,106.595101,41.1,30,severe,blocked,41.7,traffic_camera,true,37.769999999999996,2023-02-27T13:00:00.000Z
FLD00750,2023-02-27T23:13:36.000Z,Vo Van Kiet,Quan 1,10.761584,106.69961,5.4,60,light,clear,10.7,user_report,true,21.78,2023-02-27T23:00:00.000Z
FLD00660,2023-02-27T23:37:45.000Z,Vo Van Ngan,Thu Duc,10.850877,106.770591,14.0,60,light,clear,31.1,user_report,true,27.799999999999997,2023-02-27T23:00:00.000Z
FLD01775,2023-02-28T04:35:57.000Z,Nguyen Anh Thu,Quan 12,10.878333,106.64284,16.5,30,moderate,slow,14.1,traffic_camera,true,20.549999999999997,2023-02-28T04:00:00.000Z
FLD01500,2023-02-28T05:28:25.000Z,Hoa Binh,Tan Phu,10.805154,106.621036,21.3,60,moderate,slow,25.4,user_report,true,32.91,2023-02-28T05:00:00.000Z
FLD01878,2023-02-28T11:10:54.000Z,Tam Binh,Thu Duc,10.862891,106.73835,29.1,30,moderate,slow,67.5,IoT_sensor,true,29.37,2023-02-28T11:00:00.000Z
FLD00804,2023-02-28T11:38:11.000Z,Nguyen Van Qua,Quan 12,10.854428,106.663886,9.5,90,light,clear,13.5,monitoring_station,true,33.65,2023-02-28T11:00:00.000Z
FLD00129,2023-02-28T17:13:17.000Z,Tan Ky Tan Quy,Binh Tan,10.789598,106.600639,5.1,30,light,clear,4.1,IoT_sensor,true,12.57,2023-02-28T17:00:00.000Z
FLD00013,2023-02-28T21:32:12.000Z,Quang Trung,Go Vap,10.839426,106.665534,29.8,30,moderate,slow,53.2,IoT_sensor,true,29.86,2023-02-28T21:00:00.000Z
FLD00827,2023-03-01T16:40:06.000Z,Ma Lo,Binh Tan,10.764116,106.614069,41.5,120,severe,blocked,44.1,user_report,true,65.05,2023-03-01T16:00:00.000Z
FLD01103,2023-03-02T17:40:01.000Z,Nguyen Thi Thap,Quan 7,10.742223,106.715497,50.7,30,severe,blocked,84.4,monitoring_station,true,44.49,2023-03-02T17:00:00.000Z
FLD01515,2023-03-02T19:07:18.000Z,Pham The Hien,Quan 8,10.726023,106.684456,23.9,30,moderate,slow,53.9,IoT_sensor,true,25.729999999999997,2023-03-02T19:00:00.000Z
FLD01503,2023-03-03T14:27:57.000Z,Ta Quang Buu,Quan 8,10.743312,106.666138,23.4,90,moderate,slow,50.0,user_report,true,43.379999999999995,2023-03-03T14:00:00.000Z
FLD01946,2023-03-04T01:22:22.000Z,Pham Van Dong,Binh Thanh,10.818497,106.702986,10.3,30,light,clear,22.7,IoT_sensor,true,16.21,2023-03-04T01:00:00.000Z
FLD00229,2023-03-04T20:34:24.000Z,Tran Nao,Quan 2,10.785282,106.735563,9.9,240,light,clear,10.1,user_report,true,78.93,2023-03-04T20:00:00.000Z
FLD02091,2023-03-04T23:41:18.000Z,Nguyen Trai,Quan 5,10.756111,106.665218,21.4,60,moderate,slow,37.1,IoT_sensor,true,32.98,2023-03-04T23:00:00.000Z
FLD01701,2023-03-05T08:29:34.000Z,Kha Van Can,Thu Duc,10.852435,106.752742,21.5,60,moderate,slow,32.4,user_report,true,33.05,2023-03-05T08:00:00.000Z
FLD01141,2023-03-05T11:41:14.000Z,Kinh Duong Vuong,Quan 6,10.742917,106.614252,11.2,30,light,clear,25.2,user_report,true,16.84,2023-03-05T11:00:00.000Z
FLD01277,2023-03-05T13:53:31.000Z,Le Dinh Can,Binh Tan,10.768452,106.596634,5.0,30,light,clear,7.1,user_report,true,12.5,2023-03-05T13:00:00.000Z
FLD00466,2023-03-05T14:32:00.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.808844,106.710619,5.0,60,light,clear,10.2,IoT_sensor,true,21.5,2023-03-05T14:00:00.000Z
FLD01669,2023-03-05T17:32:54.000Z,Da Nam,Quan 8,10.742143,106.673851,25.7,120,moderate,slow,31.7,user_report,true,53.989999999999995,2023-03-05T17:00:00.000Z
FLD00274,2023-03-05T21:19:53.000Z,To Ky,Quan 12,10.867436,106.63281,16.5,90,moderate,slow,29.8,IoT_sensor,true,38.55,2023-03-05T21:00:00.000Z
FLD00211,2023-03-06T00:30:58.000Z,Kinh Duong Vuong,Quan 6,10.74176,106.61372,13.1,60,light,clear,25.1,IoT_sensor,true,27.17,2023-03-06T00:00:00.000Z
FLD01939,2023-03-07T01:53:29.000Z,Nguyen Van Khoi,Go Vap,10.829143,106.691888,38.2,60,severe,blocked,78.3,traffic_camera,true,44.74,2023-03-07T01:00:00.000Z
FLD01235,2023-03-07T05:25:22.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.808175,106.713103,15.6,60,moderate,slow,22.1,IoT_sensor,true,28.92,2023-03-07T05:00:00.000Z
FLD00627,2023-03-07T21:53:13.000Z,Phan Huy Ich,Go Vap,10.829991,106.67141,5.3,60,light,clear,11.3,monitoring_station,true,21.71,2023-03-07T21:00:00.000Z
FLD01709,2023-03-08T09:59:10.000Z,Ma Lo,Binh Tan,10.763962,106.611995,31.3,30,severe,blocked,36.9,user_report,true,30.91,2023-03-08T09:00:00.000Z
FLD02167,2023-03-08T12:16:17.000Z,Thoai Ngoc Hau,Tan Phu,10.785852,106.62818,15.7,90,moderate,slow,30.0,IoT_sensor,true,37.989999999999995,2023-03-08T12:00:00.000Z
FLD01628,2023-03-08T14:13:53.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.806899,106.710506,15.4,30,moderate,slow,38.3,IoT_sensor,true,19.78,2023-03-08T14:00:00.000Z
FLD01239,2023-03-08T16:40:03.000Z,Do Xuan Hop,Thu Duc,10.831642,106.784123,18.6,30,moderate,slow,38.6,IoT_sensor,true,22.02,2023-03-08T16:00:00.000Z
FLD00578,2023-03-08T21:48:29.000Z,Nguyen Huu Canh,Binh Thanh,10.786681,106.721337,14.4,120,light,clear,17.8,user_report,true,46.08,2023-03-08T21:00:00.000Z
FLD02273,2023-03-09T21:50:00.000Z,Lam Van Ben,Quan 7,10.719322,106.685387,31.1,90,severe,blocked,46.9,user_report,true,48.769999999999996,2023-03-09T21:00:00.000Z
FLD01284,2023-03-10T02:03:32.000Z,Tan Ky Tan Quy,Binh Tan,10.789895,106.602675,19.7,30,moderate,slow,39.9,traffic_camera,true,22.79,2023-03-10T02:00:00.000Z
FLD00498,2023-03-10T10:01:44.000Z,Vo Van Ngan,Thu Duc,10.851662,106.770966,14.0,120,light,clear,22.1,traffic_camera,true,45.8,2023-03-10T10:00:00.000Z
FLD00588,2023-03-10T13:28:50.000Z,Hau Giang,Quan 6,10.747951,106.640173,25.2,60,moderate,slow,34.4,user_report,true,35.64,2023-03-10T13:00:00.000Z
FLD01482,2023-03-11T00:45:42.000Z,Tran Nao,Quan 2,10.781736,106.735128,30.8,30,severe,blocked,29.7,IoT_sensor,true,30.56,2023-03-11T00:00:00.000Z
FLD02161,2023-03-11T01:39:17.000Z,Vo Van Ngan,Thu Duc,10.852215,106.772833,5.9,30,light,clear,13.7,user_report,true,13.129999999999999,2023-03-11T01:00:00.000Z
FLD02373,2023-03-11T04:31:28.000Z,An Duong Vuong,Quan 6,10.755935,106.643834,5.0,120,light,clear,9.4,user_report,true,39.5,2023-03-11T04:00:00.000Z
FLD00169,2023-03-11T05:39:14.000Z,Da Nam,Quan 8,10.740665,106.673618,29.1,30,moderate,slow,30.9,traffic_camera,true,29.37,2023-03-11T05:00:00.000Z
FLD00469,2023-03-11T06:58:19.000Z,Huynh Tan Phat,Quan 7,10.727227,106.720556,13.7,90,light,clear,33.7,IoT_sensor,true,36.589999999999996,2023-03-11T06:00:00.000Z
FLD02332,2023-03-11T11:26:17.000Z,Ta Quang Buu,Quan 8,10.746141,106.665624,11.5,30,light,clear,16.5,monitoring_station,true,17.049999999999997,2023-03-11T11:00:00.000Z
FLD01306,2023-03-11T20:58:52.000Z,Ung Van Khiem,Binh Thanh,10.811199,106.710825,20.3,90,moderate,slow,49.4,user_report,true,41.21,2023-03-11T20:00:00.000Z
FLD01490,2023-03-12T22:47:03.000Z,Hoa Binh,Tan Phu,10.803697,106.624024,11.2,30,light,clear,14.2,user_report,true,16.84,2023-03-12T22:00:00.000Z
FLD01221,2023-03-14T00:31:14.000Z,Tran Xuan Soan,Quan 7,10.750223,106.699888,79.0,180,severe,blocked,159.2,user_report,true,109.3,2023-03-14T00:00:00.000Z
FLD01304,2023-03-14T03:11:07.000Z,Nguyen Anh Thu,Quan 12,10.877817,106.644198,31.6,120,severe,blocked,44.7,monitoring_station,true,58.120000000000005,2023-03-14T03:00:00.000Z
FLD00109,2023-03-14T14:46:00.000Z,An Duong Vuong,Quan 6,10.753249,106.646454,39.3,90,severe,blocked,58.2,user_report,true,54.51,2023-03-14T14:00:00.000Z
FLD00600,2023-03-14T17:43:23.000Z,Hau Giang,Quan 6,10.745305,106.639037,14.2,60,light,clear,12.3,user_report,true,27.939999999999998,2023-03-14T17:00:00.000Z
FLD02307,2023-03-15T07:45:37.000Z,Vo Van Kiet,Quan 1,10.761549,106.699705,61.3,30,severe,blocked,132.8,IoT_sensor,true,51.91,2023-03-15T07:00:00.000Z
FLD01762,2023-03-15T11:33:21.000Z,Ma Lo,Binh Tan,10.761886,106.613416,59.5,180,severe,blocked,145.8,IoT_sensor,true,95.65,2023-03-15T11:00:00.000Z
FLD01000,2023-03-15T22:25:55.000Z,Tran Nao,Quan 2,10.781619,106.734536,16.9,90,moderate,slow,20.6,monitoring_station,true,38.83,2023-03-15T22:00:00.000Z
FLD00738,2023-03-16T11:55:17.000Z,Thoai Ngoc Hau,Tan Phu,10.785856,106.629013,21.2,60,moderate,slow,46.4,IoT_sensor,true,32.839999999999996,2023-03-16T11:00:00.000Z
FLD01593,2023-03-17T05:39:47.000Z,Binh Long,Tan Phu,10.79923,106.615045,16.3,60,moderate,slow,29.7,IoT_sensor,true,29.41,2023-03-17T05:00:00.000Z
FLD00813,2023-03-17T08:50:49.000Z,Thoai Ngoc Hau,Tan Phu,10.785808,106.62669,19.2,30,moderate,slow,47.0,monitoring_station,true,22.439999999999998,2023-03-17T08:00:00.000Z
FLD01019,2023-03-18T01:16:03.000Z,Binh Long,Tan Phu,10.80111,106.61749,5.0,30,light,clear,4.2,user_report,true,12.5,2023-03-18T01:00:00.000Z
FLD00796,2023-03-18T08:06:39.000Z,Nguyen Anh Thu,Quan 12,10.878372,106.643287,19.8,90,moderate,slow,47.2,monitoring_station,true,40.86,2023-03-18T08:00:00.000Z
FLD01044,2023-03-18T09:35:50.000Z,Thoai Ngoc Hau,Tan Phu,10.787159,106.629149,25.7,90,moderate,slow,54.8,monitoring_station,true,44.989999999999995,2023-03-18T09:00:00.000Z
FLD02172,2023-03-18T10:45:40.000Z,Ung Van Khiem,Binh Thanh,10.810057,106.712067,23.2,90,moderate,slow,26.8,IoT_sensor,true,43.239999999999995,2023-03-18T10:00:00.000Z
FLD01385,2023-03-18T14:20:59.000Z,Pham The Hien,Quan 8,10.726352,106.684432,6.4,120,light,clear,6.4,IoT_sensor,true,40.48,2023-03-18T14:00:00.000Z
FLD00108,2023-03-18T16:41:12.000Z,Lam Van Ben,Quan 7,10.717513,106.68262,39.9,240,severe,blocked,69.5,IoT_sensor,true,99.92999999999999,2023-03-18T16:00:00.000Z
FLD01317,2023-03-19T00:18:36.000Z,Pham The Hien,Quan 8,10.727683,106.683968,9.5,180,light,clear,12.8,IoT_sensor,true,60.65,2023-03-19T00:00:00.000Z
FLD01631,2023-03-19T21:19:59.000Z,Tran Nao,Quan 2,10.785182,106.735401,21.5,120,moderate,slow,43.5,traffic_camera,true,51.05,2023-03-19T21:00:00.000Z
FLD00670,2023-03-20T08:15:21.000Z,Phan Huy Ich,Go Vap,10.829324,106.670998,28.6,30,moderate,slow,31.3,traffic_camera,true,29.02,2023-03-20T08:00:00.000Z
FLD00196,2023-03-20T10:00:24.000Z,Le Thi Rieng,Quan 12,10.85986,106.64698,51.6,180,severe,blocked,56.1,IoT_sensor,true,90.12,2023-03-20T10:00:00.000Z
FLD01464,2023-03-20T19:10:21.000Z,Le Thi Rieng,Quan 12,10.863215,106.647156,5.0,60,light,clear,12.2,IoT_sensor,true,21.5,2023-03-20T19:00:00.000Z
FLD00441,2023-03-21T03:59:33.000Z,Le Thi Rieng,Quan 12,10.861228,106.647073,19.1,60,moderate,slow,31.4,IoT_sensor,true,31.37,2023-03-21T03:00:00.000Z
FLD01513,2023-03-21T04:11:42.000Z,Le Van Viet,Thu Duc,10.846143,106.79147,7.0,30,light,clear,12.9,user_report,true,13.899999999999999,2023-03-21T04:00:00.000Z
FLD00005,2023-03-21T06:48:52.000Z,Hoa Binh,Tan Phu,10.803749,106.623829,13.9,90,light,clear,30.8,IoT_sensor,true,36.730000000000004,2023-03-21T06:00:00.000Z
FLD00401,2023-03-21T08:19:29.000Z,Huynh Tan Phat,Quan 7,10.727296,106.721403,13.9,180,light,clear,14.5,IoT_sensor,true,63.730000000000004,2023-03-21T08:00:00.000Z
FLD01786,2023-03-21T18:38:12.000Z,Ma Lo,Binh Tan,10.764302,106.614284,13.3,60,light,clear,12.1,IoT_sensor,true,27.310000000000002,2023-03-21T18:00:00.000Z
FLD00025,2023-03-21T23:23:40.000Z,Ta Quang Buu,Quan 8,10.746322,106.663646,6.7,60,light,clear,10.9,IoT_sensor,true,22.689999999999998,2023-03-21T23:00:00.000Z
FLD00700,2023-03-22T08:25:37.000Z,Pham Van Dong,Binh Thanh,10.818498,106.702586,26.2,90,moderate,slow,63.9,IoT_sensor,true,45.34,2023-03-22T08:00:00.000Z
FLD01892,2023-03-22T12:11:08.000Z,Lam Van Ben,Quan 7,10.719514,106.686356,31.0,30,severe,blocked,53.4,user_report,true,30.7,2023-03-22T12:00:00.000Z
FLD00434,2023-03-23T10:58:16.000Z,Pham The Hien,Quan 8,10.728174,106.684752,8.6,120,light,clear,14.6,user_report,true,42.019999999999996,2023-03-23T10:00:00.000Z
FLD00450,2023-03-24T13:02:02.000Z,No Trang Long,Binh Thanh,10.81637,106.699298,39.9,60,severe,blocked,49.9,IoT_sensor,true,45.92999999999999,2023-03-24T13:00:00.000Z
FLD00889,2023-03-24T13:40:18.000Z,Tran Xuan Soan,Quan 7,10.749604,106.699603,13.9,240,light,clear,32.3,user_report,true,81.73,2023-03-24T13:00:00.000Z
FLD00715,2023-03-25T06:14:53.000Z,Ma Lo,Binh Tan,10.763528,106.612757,14.8,30,light,clear,26.9,traffic_camera,true,19.36,2023-03-25T06:00:00.000Z
FLD00675,2023-03-25T06:22:21.000Z,To Ky,Quan 12,10.867003,106.630931,38.2,30,severe,blocked,83.2,IoT_sensor,true,35.74,2023-03-25T06:00:00.000Z
FLD00657,2023-03-25T07:05:30.000Z,Le Thi Rieng,Quan 12,10.860557,106.648878,8.5,240,light,clear,14.4,IoT_sensor,true,77.95,2023-03-25T07:00:00.000Z
FLD01252,2023-03-25T09:14:04.000Z,Lam Van Ben,Quan 7,10.720334,106.683315,15.7,30,moderate,slow,21.1,IoT_sensor,true,19.99,2023-03-25T09:00:00.000Z
FLD02013,2023-03-25T11:53:45.000Z,Quang Trung,Go Vap,10.838012,106.66454,10.8,90,light,clear,18.0,IoT_sensor,true,34.56,2023-03-25T11:00:00.000Z
FLD01919,2023-03-25T13:40:02.000Z,Kha Van Can,Thu Duc,10.850849,106.752613,15.6,30,moderate,slow,37.6,user_report,true,19.92,2023-03-25T13:00:00.000Z
FLD01994,2023-03-25T14:39:38.000Z,Pham Van Dong,Binh Thanh,10.818248,106.704462,14.0,180,light,clear,29.1,traffic_camera,true,63.8,2023-03-25T14:00:00.000Z
FLD01637,2023-03-25T16:46:38.000Z,Vo Van Kiet,Quan 1,10.763648,106.698967,25.7,60,moderate,slow,42.6,user_report,true,35.989999999999995,2023-03-25T16:00:00.000Z
FLD02271,2023-03-25T18:03:06.000Z,Le Dinh Can,Binh Tan,10.765342,106.597885,24.8,60,moderate,slow,37.2,IoT_sensor,true,35.36,2023-03-25T18:00:00.000Z
FLD01650,2023-03-25T23:46:26.000Z,Kinh Duong Vuong,Quan 6,10.743959,106.614351,21.0,90,moderate,slow,47.3,IoT_sensor,true,41.7,2023-03-25T23:00:00.000Z
FLD01364,2023-03-26T06:04:44.000Z,Vo Van Ngan,Thu Duc,10.848662,106.773803,24.8,180,moderate,slow,42.2,user_report,true,71.36,2023-03-26T06:00:00.000Z
FLD02248,2023-03-26T10:54:10.000Z,Le Dinh Can,Binh Tan,10.767734,106.595158,10.5,60,light,clear,23.8,traffic_camera,true,25.35,2023-03-26T10:00:00.000Z
FLD00118,2023-03-26T14:14:47.000Z,Nguyen Trai,Quan 5,10.758312,106.66494,10.7,180,light,clear,18.4,IoT_sensor,true,61.49,2023-03-26T14:00:00.000Z
FLD01712,2023-03-26T21:25:10.000Z,Huynh Tan Phat,Quan 7,10.727063,106.722218,6.8,90,light,clear,14.1,monitoring_station,true,31.759999999999998,2023-03-26T21:00:00.000Z
FLD01426,2023-03-27T08:43:58.000Z,Pham Van Dong,Binh Thanh,10.820486,106.702767,5.0,30,light,clear,6.5,traffic_camera,true,12.5,2023-03-27T08:00:00.000Z
FLD00928,2023-03-27T22:36:57.000Z,CMT8,Quan 3,10.781602,106.681684,5.0,180,light,clear,10.9,monitoring_station,true,57.5,2023-03-27T22:00:00.000Z
FLD00885,2023-03-28T13:46:53.000Z,Nguyen Van Khoi,Go Vap,10.829894,106.691849,10.8,90,light,clear,23.6,IoT_sensor,true,34.56,2023-03-28T13:00:00.000Z
FLD02165,2023-03-29T00:51:50.000Z,Nguyen Van Qua,Quan 12,10.853732,106.664359,18.6,180,moderate,slow,40.3,user_report,true,67.02,2023-03-29T00:00:00.000Z
FLD01036,2023-03-29T08:25:25.000Z,Huynh Tan Phat,Quan 7,10.726706,106.722905,5.7,60,light,clear,9.6,user_report,true,21.99,2023-03-29T08:00:00.000Z
FLD01184,2023-03-29T15:37:51.000Z,Nguyen Van Qua,Quan 12,10.853028,106.663307,9.1,90,light,clear,14.3,monitoring_station,true,33.37,2023-03-29T15:00:00.000Z
FLD01370,2023-03-29T17:56:36.000Z,Da Nam,Quan 8,10.73985,106.673458,10.2,60,light,clear,20.1,user_report,true,25.14,2023-03-29T17:00:00.000Z
FLD01333,2023-03-29T23:05:35.000Z,Vo Van Ngan,Thu Duc,10.849915,106.7703,23.2,60,moderate,slow,42.9,monitoring_station,true,34.239999999999995,2023-03-29T23:00:00.000Z
FLD02079,2023-03-29T23:55:18.000Z,Huynh Tan Phat,Quan 7,10.727139,106.724254,15.4,180,moderate,slow,16.4,user_report,true,64.78,2023-03-29T23:00:00.000Z
FLD00358,2023-03-31T07:47:47.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.808747,106.71254,24.4,30,moderate,slow,33.2,IoT_sensor,true,26.08,2023-03-31T07:00:00.000Z
FLD02245,2023-03-31T17:52:40.000Z,Phan Huy Ich,Go Vap,10.831169,106.673515,14.0,90,light,clear,27.6,traffic_camera,true,36.8,2023-03-31T17:00:00.000Z
FLD00690,2023-03-31T18:24:55.000Z,Le Van Luong,Quan 7,10.7375,106.705028,19.6,60,moderate,slow,43.9,IoT_sensor,true,31.72,2023-03-31T18:00:00.000Z
FLD00053,2023-04-01T13:01:18.000Z,Vo Van Ngan,Thu Duc,10.849719,106.771712,14.6,60,light,clear,15.0,IoT_sensor,true,28.22,2023-04-01T13:00:00.000Z
FLD00338,2023-04-02T09:56:38.000Z,Linh Dong,Thu Duc,10.866197,106.766559,20.5,30,moderate,slow,38.5,IoT_sensor,true,23.35,2023-04-02T09:00:00.000Z
FLD01461,2023-04-03T05:47:26.000Z,Vo Van Ngan,Thu Duc,10.852136,106.773259,14.0,90,light,clear,20.7,monitoring_station,true,36.8,2023-04-03T05:00:00.000Z
FLD02395,2023-04-03T15:57:41.000Z,Huynh Tan Phat,Quan 7,10.72783,106.723455,5.7,90,light,clear,12.5,IoT_sensor,true,30.99,2023-04-03T15:00:00.000Z
FLD00011,2023-04-03T21:32:17.000Z,Ma Lo,Binh Tan,10.761851,106.611972,19.8,60,moderate,slow,37.1,IoT_sensor,true,31.86,2023-04-03T21:00:00.000Z
FLD01392,2023-04-04T00:56:59.000Z,Nguyen Huu Canh,Binh Thanh,10.787502,106.721385,18.0,90,moderate,slow,19.9,IoT_sensor,true,39.6,2023-04-04T00:00:00.000Z
FLD01156,2023-04-04T05:07:06.000Z,Ma Lo,Binh Tan,10.764089,106.612568,15.3,30,moderate,slow,32.6,IoT_sensor,true,19.71,2023-04-04T05:00:00.000Z
FLD02065,2023-04-04T05:23:51.000Z,Quang Trung,Go Vap,10.836932,106.662751,5.0,30,light,clear,6.6,IoT_sensor,true,12.5,2023-04-04T05:00:00.000Z
FLD00513,2023-04-04T06:06:23.000Z,Tan Ky Tan Quy,Binh Tan,10.788697,106.602286,10.7,60,light,clear,13.8,IoT_sensor,true,25.49,2023-04-04T06:00:00.000Z
FLD00309,2023-04-05T00:53:23.000Z,Phan Huy Ich,Go Vap,10.827968,106.670913,24.4,90,moderate,slow,30.3,user_report,true,44.08,2023-04-05T00:00:00.000Z
FLD01367,2023-04-05T04:30:06.000Z,Le Thi Rieng,Quan 12,10.862837,106.649122,16.5,60,moderate,slow,23.8,user_report,true,29.549999999999997,2023-04-05T04:00:00.000Z
FLD01766,2023-04-05T04:31:52.000Z,Nguyen Van Khoi,Go Vap,10.827774,106.694862,23.7,30,moderate,slow,38.7,IoT_sensor,true,25.59,2023-04-05T04:00:00.000Z
FLD00394,2023-04-05T04:39:22.000Z,Da Nam,Quan 8,10.741384,106.67342,11.6,60,light,clear,13.7,monitoring_station,true,26.119999999999997,2023-04-05T04:00:00.000Z
FLD00201,2023-04-05T14:31:40.000Z,Tam Binh,Thu Duc,10.861636,106.736847,5.8,90,light,clear,5.4,user_report,true,31.06,2023-04-05T14:00:00.000Z
FLD00050,2023-04-05T15:52:04.000Z,Binh Long,Tan Phu,10.797718,106.615965,23.8,60,moderate,slow,58.7,user_report,true,34.66,2023-04-05T15:00:00.000Z
FLD00079,2023-04-05T19:12:11.000Z,Le Van Viet,Thu Duc,10.844905,106.791479,29.1,90,moderate,slow,62.1,monitoring_station,true,47.370000000000005,2023-04-05T19:00:00.000Z
FLD00254,2023-04-05T23:40:13.000Z,Pham The Hien,Quan 8,10.725874,106.685052,19.7,30,moderate,slow,39.3,IoT_sensor,true,22.79,2023-04-05T23:00:00.000Z
FLD00454,2023-04-06T06:52:19.000Z,Phan Huy Ich,Go Vap,10.831193,106.672657,14.5,60,light,clear,19.2,user_report,true,28.15,2023-04-06T06:00:00.000Z
FLD00477,2023-04-06T07:20:59.000Z,Ma Lo,Binh Tan,10.7618,106.61386,28.9,240,moderate,slow,27.3,user_report,true,92.22999999999999,2023-04-06T07:00:00.000Z
FLD00683,2023-04-06T13:41:23.000Z,Nguyen Trai,Quan 5,10.758174,106.665433,5.6,90,light,clear,11.8,user_report,true,30.919999999999998,2023-04-06T13:00:00.000Z
FLD02061,2023-04-06T17:47:38.000Z,Ba Thang Hai,Quan 10,10.77341,106.669765,8.6,90,light,clear,19.1,monitoring_station,true,33.019999999999996,2023-04-06T17:00:00.000Z
FLD01262,2023-04-07T01:26:07.000Z,CMT8,Quan 3,10.78303,106.679724,16.7,30,moderate,slow,36.8,IoT_sensor,true,20.689999999999998,2023-04-07T01:00:00.000Z
FLD00803,2023-04-07T10:58:59.000Z,Nguyen Van Khoi,Go Vap,10.830455,106.692712,5.6,30,light,clear,7.5,IoT_sensor,true,12.92,2023-04-07T10:00:00.000Z
FLD02163,2023-04-08T07:55:48.000Z,Nguyen Thi Thap,Quan 7,10.742941,106.716285,9.5,120,light,clear,8.8,IoT_sensor,true,42.65,2023-04-08T07:00:00.000Z
FLD00304,2023-04-08T09:15:52.000Z,Nguyen Anh Thu,Quan 12,10.87734,106.643226,28.0,60,moderate,slow,38.3,user_report,true,37.599999999999994,2023-04-08T09:00:00.000Z
FLD02305,2023-04-08T12:27:16.000Z,Vo Van Ngan,Thu Duc,10.850983,106.772426,10.8,120,light,clear,26.7,user_report,true,43.56,2023-04-08T12:00:00.000Z
FLD01522,2023-04-08T16:36:16.000Z,Tran Xuan Soan,Quan 7,10.751586,106.696993,9.0,30,light,clear,11.9,monitoring_station,true,15.3,2023-04-08T16:00:00.000Z
FLD00701,2023-04-09T16:24:49.000Z,Nguyen Van Khoi,Go Vap,10.827127,106.694884,18.4,90,moderate,slow,25.6,monitoring_station,true,39.879999999999995,2023-04-09T16:00:00.000Z
FLD01984,2023-04-10T13:54:59.000Z,Quang Trung,Go Vap,10.838159,106.666153,18.3,90,moderate,slow,40.0,monitoring_station,true,39.81,2023-04-10T13:00:00.000Z
FLD00231,2023-04-10T14:15:43.000Z,Nguyen Van Qua,Quan 12,10.853706,106.660624,11.4,60,light,clear,28.0,user_report,true,25.98,2023-04-10T14:00:00.000Z
FLD00152,2023-04-10T15:12:42.000Z,To Ky,Quan 12,10.865357,106.630058,19.5,90,moderate,slow,30.9,IoT_sensor,true,40.65,2023-04-10T15:00:00.000Z
